lat,lon,name,value
55.7135521,37.5221065,Якитория,1
55.7615762,37.4083427,Якитория,1
55.6719999,37.5573542,Якитория,1
55.7306813,37.6307661,Якитория,1
55.7817893,37.7195345,Якитория,1
55.8084251,37.5123778,Якитория,1
55.7578267,37.5467335,Якитория,1
55.6898852,37.5470533,Якитория,1
55.5546855,37.7084153,Якитория,1
55.7510433,38.0050052,Якитория,1
55.9445909,37.4976797,Якитория,1
56.0081547,37.4390797,Якитория,1
55.8637055,37.5444776,Сытая утка,1
55.8921071,37.7486052,Этаж,1
55.7612382,37.5757927,Бургер Кинг,1
55.6376332,37.6567332,Ваби Саби,1
55.6966982,37.5616785,Гудман,1
55.7666113,37.6227779,Гудман,1
59.94846,30.383558,Бистро «Ел»,1
59.8579835,30.1978453,ВотОнЯ,1
59.9530574,30.2908682,Петровский,1
59.9579131,30.3291937,Subway,1
55.7432699,37.6524847,Жан-Жак,1
55.7661863,37.6507405,Светлый,1
55.7375986,37.6347028,ComeInn,1
55.7587151,37.6243684,Baccarat Cristal Room,1
55.7416764,37.5683438,Cafe 21,1
55.7624118,37.6063866,Chelsea,1
55.7668227,37.6512862,Честная кухня,1
55.6968499,37.5619461,Рэдимэйд,1
55.8127457,37.4798723,Кафетерий № 1,1
55.758373,37.6259444,Mandarin Combustible,1
55.7512696,37.5843043,Лодка,1
59.9298273,30.3745858,Italia,1
55.757616,37.6184195,La Bottega Siciliana,1
59.8358435,30.128245,Центральная районная библиотека,1
55.7453496,37.5867229,Cantinetta Antinori,1
55.7725657,37.6108986,Delicatessen,1
55.7595465,37.6463758,Булка,1
59.9585496,30.3323966,Восток,1
55.7552165,37.5601225,Барашка,1
55.7556372,37.5597505,Донна Маргарита,1
55.762921,37.594966,Grand Cru,1
55.7476929,37.5668677,Хачапури,1
55.763236,37.6052987,Хачапури,1
55.7614954,37.6204803,Il Forno,1
55.730769,37.5768226,Black Market,1
55.7505493,37.5644385,Christian,1
55.7602772,37.6466793,Библиотека имени Достоевского,1
55.8547983,37.6534129,Ян Примус,1
55.6334093,37.5202518,Ла Пиола,1
55.7573865,37.6341099,Джаганнат,1
55.7557596,37.6334406,Unlock,1
59.8495273,30.1437232,Вкусно — и точка,1
59.8552743,30.3687201,МФЦ «Мои документы»,1
55.7279467,37.6019626,Cafe Garage,1
55.7623314,37.5955384,Ess-Thetik,1
55.8057858,37.3963875,Шоколадница,1
55.7589194,37.6174201,Кабинет,1
55.870614,37.6380989,Бургер Кинг,1
55.6505329,37.3881637,СССР,1
55.76299,37.5917843,Моя прекрасная леди,1
55.7471962,37.6510346,Дарбази,1
55.758019,37.6336021,GoodMood,1
55.7637243,37.6356848,Шербет,1
55.7600105,37.6140098,Hidden,1
55.7866108,37.6788495,Menza,1
55.6365241,37.5214169,Вкусно — и точка,1
59.9255902,30.3131143,Пудра,1
55.7587403,37.6340675,Ситикомфорт,1
55.7331045,37.6444378,Acapella,1
55.7576274,37.636339,Брусника,1
55.723034,37.6329711,Панда,1
55.7644766,37.6570614,Николай,1
59.8799204,30.4573162,Токио-City,1
55.7567903,37.646387,Axel hostel,1
59.9807244,30.3219604,Fitness House,1
55.7585083,37.6365858,Старая Москва,1
55.750251,37.645608,Базилика,1
55.7675766,37.6468179,Артист,1
55.7683763,37.5914483,Артист,1
55.7716744,37.6790874,Артист,1
55.7438837,37.627564,Kremlin,1
55.7436833,37.6252559,Seasons,1
55.7417708,37.6276768,3 пингвина,1
55.7371986,37.6173088,Гостиный двор на Полянке,1
55.7412346,37.6106638,Fabrica,1
55.7438693,37.6125717,ABC,1
55.7434425,37.6136404,Старый замок,1
55.744279,37.6112347,Столичный,1
55.7555658,37.5985634,Fresh Hostel,1
55.769717,37.6471119,TimeHome,1
55.7641998,37.6085502,Tverskaya Loft,1
55.7649052,37.6088475,Оазис,1
55.7642504,37.6349992,Субмарина,1
55.765521,37.6178029,Петровка 26,1
55.7681059,37.6446184,Сопс,1
55.7585,37.6060159,Полянка,1
55.7626112,37.5920186,I love cake,1
55.7621831,37.5985217,Ванилла,1
55.7688369,37.6392624,Бамбук,1
55.7630983,37.5947579,Davidoff Малая Бронная,1
55.7670324,37.6019039,Сценарио,1
55.7569228,37.5922552,Артист Хостел на Арбате,1
55.7573424,37.5850869,Central Hostel,1
55.7350888,37.5222492,Версаль,1
55.7728713,37.5888118,Версаль,1
55.685438,37.8562939,Жулебино,1
55.7016254,37.8519732,Лермонтовский проспект,1
55.7509766,37.8194935,Бургер Кинг,1
55.7656707,37.6115803,Бали,1
55.7512763,37.5977862,Да! Хостел!,1
55.8976481,37.4238804,АвтоСпецЦентр,1
55.8962508,37.4255652,АвтоСпецЦентр Химки,1
55.8967116,37.4249905,АвтоСпецЦентр,1
55.7500857,37.5944907,Faro,1
55.7499687,37.6049314,Z-Hostel,1
55.7469728,37.5931077,Ветер,1
55.7613639,37.5799267,Pokeville,1
55.672088,37.4925585,Апельсин,1
55.677924,37.5838044,Апельсин,1
55.764579,37.6157291,"Петровка, 17",1
55.7684954,37.6607438,Апельсин,1
55.7699164,37.6469068,Апельсин,1
55.7704163,37.5731007,Астра Люкс,1
55.7084913,37.6444878,Атмосфера,1
55.752098,37.580748,Мегаполис,1
55.7103333,37.6208211,ID hostel,1
55.71727,37.6330225,VictoryHostel,1
55.7492337,37.6644443,Буран,1
55.7639948,37.6190693,Будапешт,1
55.7610472,37.6434985,Авокадо,1
55.7405966,37.6578383,Бургер Кинг,1
55.755696,37.6657227,Хитрые люди,1
55.8888369,37.55905,Многофункциональный центр предоставления государственных и муниципальных услуг района Восточное Дегунино,1
55.7988675,37.5946326,Столовая Станция Савёловская,1
55.7640839,37.6053127,Армения,1
55.7376363,37.5931193,Accenti,1
55.7402185,37.6060512,Кому жить хорошо,1
59.9386712,30.3530889,ПреКрасный Есенин,1
55.6730967,37.5260518,Черетто,1
55.7521672,37.6711287,Доможилов,1
55.7600489,37.5980552,Иерусалим,1
55.7555599,37.6350819,Римон,1
55.791106,37.6083811,Штетл,1
55.7349984,37.6245966,Асадор,1
55.6776176,37.5740961,Сорока Бистро,1
55.7225337,37.6027052,Де Марко,1
55.7505341,37.5954116,California Diner,1
55.723387,37.6039573,Порто Мальтезе,1
55.7415244,37.6214754,Сок,1
59.9358057,30.3556968,Бюро,1
59.9336965,30.3604031,Subway,1
55.7004621,37.6215437,Azimut Moscow Tulskaya Hotel,1
55.7100242,37.585506,Илья Муромец,1
59.9557308,30.353029,Rostic`s,1
55.6871656,37.8893539,Технолайн,1
55.5820975,37.5768918,Лесопарковая,1
55.6002393,37.5563789,Битцевский парк,1
59.9296758,30.3546619,Martin,1
55.6446191,37.4003929,7/8,1
59.9257098,30.3521817,Bristol,1
59.9401571,30.3238633,Моллис Мьюз,1
59.9322201,30.3497318,Тарелка,1
55.8500687,37.4436123,Бургер Кинг,1
55.8502827,37.4451036,Кофе Хауз,1
55.7899371,37.6058858,Ricciocafe,1
55.745157,37.4952718,Ананас,1
55.9100717,37.5931325,BMW Рольф - Премиум,1
59.9380862,30.370309,Третий кластер,1
55.6638485,37.5107589,Seasons,1
55.6570766,37.4816142,Ян Примус,1
55.7617655,37.6380904,Артист Хостел на Чистых Прудах,1
55.7239367,37.6112945,Примавера,1
55.7512311,37.8908626,,1
55.913173,37.7127699,Манго,1
55.75218,37.8873317,Бургер Кинг,1
55.9170291,37.7753116,Мытищи 141010,1
55.8060749,37.8235274,Многофункциональный центр предоставления государственных и муниципальных услуг района Северное Измайлово,1
59.8608692,30.1847768,Ollis,1
55.6517045,37.7709663,Очень хорошая стоматология,1
55.7521465,37.5890008,Chesterfield,1
55.7598182,37.580628,Кофе Хауз,1
55.7927556,37.7863162,Бургер Кинг,1
59.885226,30.360474,Библиотека №3,1
55.5828391,37.5955845,Бургер Кинг,1
59.9368269,30.3428393,Мечтатели,1
55.6402311,37.6089269,Бургер Кинг,1
55.7579165,37.4070021,Ян Примус,1
55.8274234,37.3235244,Остров сокровищ,1
55.8891973,37.4457276,Химкинская картинная галерея им. С.Н. Горшина,1
59.9491084,30.2347164,Бургер Кинг,1
55.8189915,37.3467496,Бургер Кинг,1
55.7877328,37.7816023,Измайловская,1
55.7947265,37.7993959,Первомайская,1
55.8093369,37.7985725,Щёлковская,1
55.7589965,37.6463013,О'Коннелл'с паб,1
55.6061622,37.7183143,Море Суши,1
55.6532707,37.5019608,Баттерфляй,1
55.8035155,37.7535579,Море Суши,1
55.7762007,37.5819501,IL Патио,1
55.7761547,37.5817739,Coffee,1
59.9353469,30.3227164,Абажур,1
59.936522,30.3156192,Place 43,1
55.9426012,37.5530612,Апага,1
55.7666752,37.6304185,Китайская грамота,1
59.8447662,30.4090794,Библиотека № 5 «Гармония»,1
59.9249495,30.3138494,Vitamin Hostel,1
55.747311,37.6081919,Пельмени & Пельмени,1
59.9589859,30.4060229,Кофе и вафли,1
59.9378327,30.3261116,Mama Roma,1
55.712912,37.6130602,Многофункциональный центр предоставления государственных и муниципальных услуг района Даниловский,1
55.7522192,37.6087385,Музей книги,1
55.7289759,37.6095196,Chicago,1
55.7354055,37.5924026,Гамбринус,1
55.7578877,37.6248832,Il Pittore,1
55.8475453,37.3597025,Штолле,1
55.9204558,37.7086125,Штолле,1
55.5699593,37.5790796,Штолле,1
55.6328262,37.465659,АвтоГермес,1
55.7617972,37.6356901,Одесса-мама,1
59.9321676,30.3503067,Старбакс,1
59.8446241,30.3996365,Bar Maß und Spass,1
55.7417569,37.5411822,Дижестив,1
55.7616802,37.6358957,Хачапури,1
59.8699305,30.3497362,Бургер Кинг,1
55.8550481,37.4390906,,1
59.9345622,30.334971,Брынза,1
55.721282,37.5727673,Батони,1
59.928586,30.3568346,Bacio e Pepe,1
55.7339929,37.5869265,Моя прекрасная леди,1
55.923507,37.985449,office,1
55.9255751,37.8569425,Тесла,1
59.8327568,30.3476608,Вкусно — и точка,1
59.8261235,30.3795733,Вкусно — и точка,1
55.8719288,37.4081937,Альянс Гринвуд Отель,1
55.9648007,37.4136179,Кофе Хауз,1
60.0040286,30.2967865,Бургер Кинг,1
60.0039126,30.296742,Кофе Хауз,1
55.7376386,37.8672959,Ганс и Марта,1
59.926221,30.3429479,Теремок,1
55.6198065,37.5834633,Becycle,1
60.0341103,30.4202293,Громов,1
55.7681596,37.644361,Хостел на Мясницкой,1
55.7416472,37.6098607,Wunderbar,1
55.7778767,37.5202387,Traveler's coffee,1
55.79317,37.6037872,Бургер Кинг,1
59.9288133,30.3591499,Лиготель,1
55.7429908,37.5846651,Многофункциональный центр предоставления государственных и муниципальных услуг района Хамовники,1
55.7946202,37.6173644,Бургер Кинг,1
59.9387722,30.3434249,Salone pasta&bar,1
59.9716191,30.3472817,Мастер Кебаб,1
55.7427985,37.6298385,Вай Мэ!,1
59.9644873,30.286025,KIDO,1
55.9134607,37.5831534,Бургер Кинг,1
59.9386579,30.3594334,Beer House,1
55.7707185,37.4211296,Старбакс,1
55.7365232,37.518219,Парк Победы,1
55.9612665,37.5334945,Фьюжн Экспресс,1
60.0016694,30.2567674,Rostic's,1
55.798414,37.9875996,Бургер Кинг,1
59.9343887,30.3627442,МаккоЛи,1
59.8822139,29.8911028,Пельмешъ,1
55.7672201,37.6014462,Chekhonte,1
59.844075,30.1435297,Комсомольская,1
59.9401564,30.3785441,КИDO,1
59.9377037,30.360115,Брюссель,1
59.9404091,30.3781395,Ла Маре,1
59.9424168,30.381937,Петербургские аптеки,1
60.0126032,30.3980995,буше,1
55.7626781,37.6067977,Все твои друзья,1
59.9354311,30.2743216,SushiPokeBowl,1
59.9308071,30.3641772,Невский берег,1
59.8900732,30.3188506,Тарелка,1
59.9309654,30.3639294,"Кофейня ""Аддис""",1
55.7358757,37.6353164,ibis Москва Центр Бахрушина,1
55.7786989,37.5966131,Lao Lee,1
55.7635036,37.6197594,Пётр I,1
55.7707466,37.616609,Artist,1
55.8634071,37.434967,Бургер Кинг,1
55.9635774,37.4149159,Бургер Кинг,1
55.8294487,37.8160477,Кафе Берёзки,1
55.7479111,37.599328,Моя прекрасная леди,1
60.0345962,30.4171222,Евразия,1
55.7523493,37.5667184,Il Forno,1
55.7417239,37.5680755,Sumosan,1
55.759827,37.6137809,Камергерский,1
55.75196,37.5984421,Mesopotamia,1
59.96055,30.304582,Pop Art,1
55.5973985,37.7454009,Автоцентр Сити Volkswagen,1
55.7751037,37.6185268,"Клиника уха, горла и носа",1
55.6491578,37.4842903,Жасмин,1
55.7538706,37.6097838,Dolmama,1
55.7810297,37.6321958,Вкусно — и точка,1
55.6537104,37.647102,Вкусно — и точка,1
55.6538133,37.6472113,Rostic`s,1
59.9635056,30.3198745,First Line Software,1
59.9246061,30.3381409,Kimchi to go,1
59.853687,30.3355651,Аквалинк,1
59.8983967,30.4222126,Грин,1
59.9875197,30.261626,Буше,1
55.6369097,37.4919492,,1
59.8975457,30.4142115,Jenavi Club,1
55.6538902,37.6470233,IL Патио,1
60.0292471,30.4055023,Элегант,1
55.7483321,37.5403698,High Level,1
55.7486369,37.5839271,Mercure Arbat Moscow,1
55.7475802,37.5871335,Арбатский,1
55.8118469,37.6519245,Чистый город,1
55.7072142,37.6589194,Шоколадница,1
55.7704944,37.5815423,Molon Lave,1
55.7618327,37.592855,Nude,1
55.7692876,37.6791595,Mercure Москва Бауманская,1
55.6980756,37.3937278,Российская экономическая школа,1
59.9352158,30.3108479,Playloft Gaga,1
55.7405103,37.6344729,Брусника,1
55.7383467,37.6334033,Библиотека № 13 имени Н.Г. Чернышевского,1
55.9115118,37.3964989,Бургер Кинг,1
55.7386014,37.6287264,Хинкалoff,1
59.9308168,30.3591449,Piter House,1
59.9101802,30.3434887,Happy Inn,1
59.9409874,30.3205724,Janno,1
59.9096977,30.2850953,Кукуруза,1
59.9448938,30.2925877,Gaslight,1
59.902671,30.3150377,Центр речевых технологий,1
55.7516631,37.6095344,Российская государственная библиотека,1
55.7360822,37.6359084,Adagio Москва Павелецкая,1
55.6699732,37.5530218,Бургер Кинг,1
55.7105681,37.7699747,Пятёрочка,1
59.8583606,30.1908016,Лавка Пекаря,1
55.7626139,37.6063432,Craft republic,1
55.736085,37.6350783,TownHouse,1
55.7659527,37.6131916,Театр Корша,1
55.6980512,37.5790415,Трапеза,1
55.7788685,37.6002741,Рынок и общепит Шук,1
59.8562943,30.2704872,АТП 15,1
55.8898098,37.5810332,Оберег,1
60.0167911,30.2462034,Бургер Кинг,1
60.016932,30.2460048,Вкусно — и точка,1
55.6514634,37.7428401,Rostic's,1
55.7478633,37.566861,Одесса-мама,1
55.764969,37.6342,Экслибрис,1
59.8607253,30.1782105,Бургер Кинг,1
59.9702269,30.3391511,Балтия,1
59.9731409,30.3411769,Рис на бис!,1
55.7134712,37.7775558,Шарманка,1
55.7781896,37.5857264,Stars Coffee,1
59.8715033,30.3192649,Страшный сон вегана,1
55.7455974,37.6269162,Бьёрн,1
59.9202169,30.464878,Beer House,1
55.7694942,37.5815332,Цитадель,1
55.747954,37.536663,Novotel,1
59.9137858,30.3168787,Чайхана,1
55.7561519,37.565115,Canteen,1
55.9556678,38.0591963,Бургер Кинг,1
55.645857,37.4725258,Тропарёво,1
55.7491138,37.5391788,Деловой центр,1
55.7904664,37.6136685,Дон,1
55.8878774,37.4258771,Ирис,1
59.8461897,30.0342905,На Фронтовой,1
55.7460979,37.6020454,Pinzeria by Bontempi,1
55.8016777,37.5315134,Шоколадница,1
55.6398291,37.9232534,Лукойл,1
60.0426057,30.3872949,Бургер Кинг,1
55.7670131,37.3716751,Бургер Кинг,1
55.7651196,37.6219897,Борис Годунов,1
55.84506,37.6603087,Кофе Хауз,1
60.0495365,30.3765723,АСМС,1
60.011283,30.2440698,Розовый фламинго,1
59.9362617,30.3357611,Salden'S Taphouse,1
60.02777,30.4114359,Детская библиотека,1
59.8426962,30.1310967,,1
59.9380373,30.324631,Скальптура,1
55.8395398,37.4889502,Охотник,1
55.7447606,37.5675998,Кофе Хауз,1
55.7531497,37.6675229,Доможилов,1
55.708729,37.622091,Бургер Кинг,1
55.6876648,37.8748626,Промсвязьбанк,1
55.6556639,37.5417954,Tajj Mahal,1
55.7526407,37.6035641,Бургер Кинг,1
55.7444556,37.64955,Travel Cafe,1
59.9389385,30.3568421,Хроники,1
59.9266081,30.3426841,Бекицер,1
55.6778847,37.5720982,Хинкальная Тифлис,1
59.8582724,30.3923025,Del Mar,1
55.6790516,37.5725096,Бразен,1
55.7522414,37.5967487,Жигули,1
59.9005459,30.7160055,Teboil,1
59.9273973,30.3175716,Токио-City,1
59.9340378,30.3392308,Токио-Сити,1
60.00699,30.2148038,Токио-City,1
59.9236914,30.4828041,Флэшка,1
59.7214083,30.4163627,Мимино. Хачапури и Вино,1
59.9315707,30.408971,Mama Roma,1
55.7704405,37.625698,Моя прекрасная леди,1
59.987243,30.3935303,Бестужевский двор,1
55.9207282,37.3948458,Нефтьмагистраль,1
55.8761836,37.42453,Subway,1
55.7611409,37.6375512,Убежище,1
55.8134403,37.6499997,Погости.ру,1
55.8342866,37.4542661,У Михалыча,1
55.7475399,37.7078825,Decathlon,1
55.7765052,37.5886993,Yum Yum,1
55.853228,37.3516547,Бургер Кинг,1
59.7146241,30.4045236,Эрмитажная кухня,1
55.8101164,37.8310957,Бургер Кинг,1
59.9569692,30.3313692,Bros Burritos,1
55.8586925,37.983278,Бургер Кинг,1
55.7768146,37.5854388,Мимино,1
55.8202469,37.3882239,Kai,1
55.7750101,37.5856688,B.60,1
55.7743824,37.586159,World Class,1
55.7634753,37.6008997,Де Пари,1
60.0014511,30.3396422,Кафе на Муринском,1
55.7601595,37.6256638,Бургер Кинг,1
59.8424861,30.2475838,Mr.Black Coffee,1
55.7500324,37.9866747,Тайм-кафе «Гости»,1
59.9364702,30.3185468,Бургер Кинг,1
59.9574963,30.318361,Золотые руки,1
55.781629,37.719498,Урюк,1
55.7765078,37.6760222,Roaster Coffee & Wine,1
59.9358713,30.3238334,Marketplace,1
55.760582,37.7727852,Mangal,1
55.6249346,38.0171272,Вкусно — и точка,1
55.8818718,37.4181754,Бургер Кинг,1
55.8819847,37.4179993,Урюк,1
55.7086017,37.8717619,Rostic's,1
55.7649901,37.5879818,Музей истории телефона,1
55.5022273,37.5722968,Бургер Кинг,1
55.7414475,37.6279907,Комфорт-Москва,1
55.8377435,37.4811677,Старбакс,1
55.4924223,37.6123769,МагБургер,1
55.6083962,37.622339,МагБургер,1
55.6327066,37.6207869,МагБургер,1
55.9206519,37.3949908,МагБургер,1
55.9249455,37.7909934,МагБургер,1
55.988267,37.7277593,МагБургер,1
55.5672726,37.5999962,Subway,1
55.6669045,37.4585436,Магбургер,1
55.6677905,37.8367883,Саб Кафе,1
55.5487082,37.6814489,Виднофф,1
55.7350019,37.7073376,МагБургер,1
55.7293277,37.6510876,МагБургер,1
55.8303119,37.6520366,МагБургер,1
55.7455553,37.6271367,Mitzva Bar,1
55.9617154,37.5319457,МагБургер,1
55.6626587,37.8752916,МагБургер,1
55.6764086,37.8539616,МагБургер,1
55.9254194,37.7729599,МагБургер,1
59.9255953,30.3403196,Страна чудес,1
55.889667,37.5942539,Pizza Hut,1
59.8336586,30.3524904,Колибри,1
55.5462896,37.7102694,Бургер Кинг,1
60.029061,30.2901348,Новосельковский,1
55.8311078,37.5929371,Рондо,1
59.9460065,30.3589951,Контакт бар,1
59.9345069,30.3627802,Тот самый,1
59.9463248,30.3356203,Чайный домик,1
55.794083,37.9142636,Магбургер,1
55.786926,37.608209,Дом у моря,1
55.757242,37.6167996,Mexican Club,1
59.8889495,30.3253548,Клёцки по-флотски,1
55.7708654,37.5835068,Нава,1
59.9231951,30.3417289,Хачапури и вино,1
55.7666603,37.6643182,СтоLOVaya,1
55.8351219,37.4907532,Пилпили,1
59.9289375,30.34924,Ring o'Bells,1
55.7301033,37.6252868,Pitcher,1
55.7617048,37.5917206,Scramble,1
55.810072,37.578945,"Школа флористики ""Цветочная Мастерская""",1
55.7959981,37.5620461,Jacky Jacky,1
55.7262027,37.5817858,Кофе Хауз,1
60.0553263,30.344646,Лавка Пекаря,1
55.7633502,37.578926,Crazy Monkey,1
55.6076093,37.9780117,Вкусно — и точка,1
55.8412969,37.3769998,Сосудистый Медцентр,1
55.6483809,37.6630974,Наша чайная,1
59.9116909,30.274814,La Casa,1
55.7271989,37.5760998,Møs,1
59.9116971,30.2749397,Areal Inn,1
60.0498178,30.3451686,Анри Матисс,1
60.0507549,30.3427172,Бургер Кинг,1
55.889168,37.7215223,Биорезоника,1
59.8472999,30.1668535,Самсон,1
59.9467699,30.3429492,Bretzel,1
59.9288324,30.3501744,Georgian's,1
59.9305756,30.3186479,Mickey & Monkeys,1
59.9332736,30.3476272,На парах,1
59.9401439,30.3550404,Полторы комнаты,1
55.7313916,37.5901849,Беби Джоли,1
55.6871034,37.8888729,Любер,1
55.6742176,37.8585133,Котельники,1
59.8691681,30.3154191,Italy,1
55.79406,37.358941,White,1
55.7183817,37.6291121,"студия танца ""TESTA""",1
55.9084474,37.7460014,На воде & на суше,1
55.8694057,37.6630895,Бургер Кинг,1
55.8416322,37.3701779,Точка тюнинга,1
55.8415889,37.3702556,Точка детейлинга,1
55.854079,37.477217,Бургер Кинг,1
59.7179761,30.4077299,Были Тут,1
59.934677,30.33668,Maxilab,1
55.7098486,37.655188,Друзья,1
55.7529432,37.5805336,Звезды Арбата,1
59.864519,29.9245942,У Штиглица,1
55.7456329,37.5606193,Кочерга,1
59.7408992,30.6106799,Додо Пицца,1
60.0412205,30.3935793,Чайхана Пиала,1
59.9277723,30.4499109,Мангал Сити,1
55.7761591,37.6035238,Прэго,1
59.8719398,29.8976103,Cheshire,1
55.7302813,37.6262951,Белый лист,1
60.0513281,30.3348411,Beer House,1
59.8523063,30.2687072,Бургер Кинг,1
55.8340803,37.6295271,Ласточка,1
55.7830626,37.5696214,Илья Муромец,1
55.7359529,37.5709247,Старый город,1
55.5730211,37.6182892,Баранка,1
55.8310889,37.6345043,Остерия Итальяна,1
55.777158,37.5852015,Paddy's,1
59.9419455,30.3506254,Сообщество,1
59.9582118,30.3548415,Бургер Кинг,1
55.7198598,37.4196368,Кофе Хауз,1
55.7459454,37.6825583,Netizen,1
59.8426884,30.4881797,Nutkin,1
55.722218,37.6334732,Бон Архитект,1
59.8659226,30.2456689,Hyundai Восток-Авто,1
55.6538577,37.6467446,Теремок,1
55.6318672,37.5176957,Бургер Кинг,1
55.7766461,37.6568565,Гранд Гриль,1
59.9737856,30.3336819,"АО ""Росинжиниринг""",1
55.6765132,37.8582863,Бургер Кинг,1
55.846357,37.6645762,Бургер Кинг,1
55.9294473,38.0042804,Глобус,1
59.7494466,30.0944744,Альянс-Авто,1
55.7884454,37.7482752,Бургер Кинг,1
55.7705078,37.6332193,Beer Happens,1
59.9341525,30.2942873,Шеф Маруся и ко,1
59.8907828,30.3028424,Шинный и сервисный центр Tyreplus,1
55.8086934,37.5126138,Остерия Марио,1
55.7551066,37.6014699,Skuratov Coffee,1
59.9655303,30.312772,Ketch Up,1
55.7230268,37.9082874,Оранж,1
60.0594256,30.3378271,Бургер Кинг,1
60.0589953,30.3374799,Крошка Картошка,1
55.8100674,37.832966,Аквантум,1
55.7863895,37.6402676,Библиотека №1 им. А. С. Грибоедова,1
59.9879512,30.3332918,Теплотехника-Север,1
59.8513874,30.3345218,Теплотехника-Юг,1
60.0732071,30.3413755,Токио-City,1
55.5518469,37.5287212,Бургер Кинг,1
59.9256626,30.3530759,Мансарда,1
55.8019636,37.5368953,Пятёрочка,1
55.6128275,37.6977272,Орехово,1
59.9466497,30.3566967,Arnold & Фёдор,1
59.9466577,30.3561653,ВТБ,1
59.9463392,30.355829,Бригантина,1
60.0361749,30.4189561,Бургер Кинг,1
59.924755,30.3242539,Алые паруса,1
59.9236281,30.3216471,Фонтанка 99,1
55.6329538,37.4415854,Румянцево,1
55.6916862,37.5274189,Бургер Кинг,1
55.7209311,37.4294142,Улица Петра Алексеева,1
59.8505166,30.3046811,Этаж 41,1
55.7597065,37.5972589,"Есть хинкали, пить вино",1
55.6855243,37.8771859,Вкусно — и точка,1
60.0585871,30.336414,Gerry Weber,1
55.7362369,37.5910152,Бургер Кинг,1
55.746659,37.8543762,Додо Пицца,1
55.7950369,37.617342,Таможня дает добро,1
55.7997868,37.5319019,Погости.ру,1
55.8091875,37.5130312,Вкусно — и точка,1
55.7323394,37.5645256,,1
55.8465827,37.4531641,Детская библиотека №136 им. Н.А. Островского,1
59.8318851,30.2501492,Бургер Кинг,1
55.6513033,37.3463031,FiTService,1
55.7229572,37.6928528,Кафетериус,1
55.621922,37.4241868,Саларьево,1
55.7534551,37.6054009,Времена года,1
55.7753992,37.5864707,Моя прекрасная леди,1
55.7564903,37.6064197,Северяне,1
55.7582352,37.6572512,Бургер Кинг,1
59.9536595,30.4087743,Jager,1
55.7409647,37.6273068,Вареничная №1,1
55.7464127,37.4930338,Репаст Траттория,1
55.6680614,37.5087876,Пятёрочка,1
59.9316608,30.3544505,Невский Форум,1
55.8465378,37.3583998,Бургер Кинг,1
55.8054366,37.5198401,Ichiban Boshi,1
60.0010429,30.206291,Рулька,1
55.7464387,37.682339,Кофе Хауз,1
55.8061454,37.5436284,,1
55.8515281,37.4384612,Rostic's,1
59.8703091,30.3791667,Буше,1
55.8199433,37.7027973,Заяц и шляпа,1
55.6782675,37.4685008,Колбасофф,1
55.6773349,37.4668724,Бургер Кинг,1
55.7976417,37.5406962,МТС,1
60.0221887,30.2255835,Мираж,1
60.1774834,30.5361211,,1
55.7543445,37.5870988,Winterfell,1
59.9978462,30.269151,Drive Cafe,1
60.0083292,30.2352119,,1
60.007741,30.2424724,,1
55.8053933,37.585398,Коворкафе,1
55.7614142,37.6630084,Pho Bo,1
55.7651103,37.6153479,Петровка Бьюти,1
55.5077238,37.7679488,Визит-центр музея-заповедника «Горки Ленинские»,1
55.7340244,38.0095229,Vianor Service&Market,1
59.9676382,30.3133263,Энди Кофе,1
55.5696432,37.578294,Шоколадница,1
55.6379785,37.6567341,Шоколадница,1
55.6838262,37.5263302,Дива,1
59.9326241,30.3326752,Hotel on Sadovaya 26,1
55.7947086,37.5429185,Аэрополис,1
55.6631206,37.4815749,Seasons restaurant,1
55.8575592,37.5831361,"ООО""Автотюнинг""",1
55.688025,37.5714476,Rostic's,1
55.704821,37.6380384,Бургер Кинг,1
55.6346762,37.4309174,Wonjo,1
55.9230301,37.8258806,Додо Пицца,1
55.919687,37.7454087,Додо Пицца,1
59.9923895,30.3566593,,1
55.7695368,37.5835563,I wish,1
55.7694209,37.5826165,Царь да царица,1
55.8886247,37.6042139,Lido,1
59.9362606,30.3233149,RiverSide Nevsky,1
55.8668959,37.4940753,Виват Пицца,1
59.8399825,30.4177181,"Детская библиотека №7 ""Славянка""",1
55.8567596,37.4929272,Йоркшир,1
55.8567983,37.4928686,Via Романо,1
55.6816928,37.5348675,Jean Louis David,1
55.7685179,37.5726997,White Fox,1
59.9406762,30.3201007,Ять,1
55.6806948,37.5570489,Тануки,1
55.7716642,37.6037854,РОС,1
59.9315688,30.2450662,Шевченко,1
55.8039922,37.5130669,Теория красоты,1
59.956012,30.3070931,Ясли,1
60.0595814,30.3328603,Ветеринарная клиника имени Айвэна Филлмора,1
59.9410985,30.3035653,Гранд-кафе Нева,1
55.6778006,37.6587276,Профикомп,1
55.8263167,37.436188,Профикомп,1
59.9955576,30.19947,Мир фотографии,1
55.7167275,37.6833656,Смартриум,1
55.839056,37.4930991,Minima,1
55.8061587,37.6174885,"ООО ""Технотрейд групп""",1
59.9201336,30.284763,Весенний,1
55.7699923,37.5808935,Галерея интерьера,1
59.8268478,30.3987141,Азиана,1
55.6715729,37.5549271,Марани,1
55.7556475,37.6647392,Authentica,1
59.925535,30.3441996,Пироговый дворик,1
